2025-09-29 02:04:18,802 [INFO] Iniciando treinamento do modelo mlp_att10_CM
2025-09-29 02:04:18,802 [INFO] Configuração: att_index=10, epochs=30, layers=[32, 16], lr=0.001, batch_size=32, descriptor_type=CM
2025-09-29 02:04:18,802 [INFO] Diretório para modelos: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models
2025-09-29 02:04:18,802 [INFO] Carregando dados...
2025-09-29 02:04:18,895 [INFO] Preparando dataloaders sem ruído...
2025-09-29 02:04:19,589 [INFO] Dados carregados em 0.79 segundos
2025-09-29 02:04:19,589 [INFO] Tamanhos dos conjuntos - Treino: 107108, Validação: 13388, Teste: 13389
2025-09-29 02:10:34,517 [INFO] Época 2/30, Batch 750/3348, Loss: 0.0074
2025-09-29 02:10:34,797 [INFO] Época 2/30, Batch 800/3348, Loss: 0.0115
2025-09-29 02:10:35,078 [INFO] Época 2/30, Batch 850/3348, Loss: 0.0187
2025-09-29 02:10:35,356 [INFO] Época 2/30, Batch 900/3348, Loss: 0.0102
2025-09-29 02:10:35,635 [INFO] Época 2/30, Batch 950/3348, Loss: 0.0060
2025-09-29 02:10:35,902 [INFO] Época 2/30, Batch 1000/3348, Loss: 0.0069
2025-09-29 02:10:36,167 [INFO] Época 2/30, Batch 1050/3348, Loss: 0.0049
2025-09-29 02:10:36,435 [INFO] Época 2/30, Batch 1100/3348, Loss: 0.0088
2025-09-29 02:10:36,701 [INFO] Época 2/30, Batch 1150/3348, Loss: 0.0039
2025-09-29 02:10:36,982 [INFO] Época 2/30, Batch 1200/3348, Loss: 0.0085
2025-09-29 02:10:37,248 [INFO] Época 2/30, Batch 1250/3348, Loss: 0.0089
2025-09-29 02:10:37,516 [INFO] Época 2/30, Batch 1300/3348, Loss: 0.0061
2025-09-29 02:10:37,788 [INFO] Época 2/30, Batch 1350/3348, Loss: 0.0098
2025-09-29 02:10:38,057 [INFO] Época 2/30, Batch 1400/3348, Loss: 0.0090
2025-09-29 02:10:38,326 [INFO] Época 2/30, Batch 1450/3348, Loss: 0.0109
2025-09-29 02:10:38,594 [INFO] Época 2/30, Batch 1500/3348, Loss: 0.0055
2025-09-29 02:10:38,855 [INFO] Época 2/30, Batch 1550/3348, Loss: 0.0060
2025-09-29 02:10:39,115 [INFO] Época 2/30, Batch 1600/3348, Loss: 0.0062
2025-09-29 02:10:39,376 [INFO] Época 2/30, Batch 1650/3348, Loss: 0.0093
2025-09-29 02:10:39,638 [INFO] Época 2/30, Batch 1700/3348, Loss: 0.0167
2025-09-29 02:10:39,891 [INFO] Época 2/30, Batch 1750/3348, Loss: 0.0129
2025-09-29 02:10:40,145 [INFO] Época 2/30, Batch 1800/3348, Loss: 0.0038
2025-09-29 02:10:40,400 [INFO] Época 2/30, Batch 1850/3348, Loss: 0.0077
2025-09-29 02:10:40,654 [INFO] Época 2/30, Batch 1900/3348, Loss: 0.0077
2025-09-29 02:10:40,918 [INFO] Época 2/30, Batch 1950/3348, Loss: 0.0080
2025-09-29 02:10:41,169 [INFO] Época 2/30, Batch 2000/3348, Loss: 0.0064
2025-09-29 02:10:41,420 [INFO] Época 2/30, Batch 2050/3348, Loss: 0.0058
2025-09-29 02:10:41,673 [INFO] Época 2/30, Batch 2100/3348, Loss: 0.0062
2025-09-29 02:10:41,924 [INFO] Época 2/30, Batch 2150/3348, Loss: 0.0151
2025-09-29 02:10:42,177 [INFO] Época 2/30, Batch 2200/3348, Loss: 0.0057
2025-09-29 02:10:42,427 [INFO] Época 2/30, Batch 2250/3348, Loss: 0.0072
2025-09-29 02:10:42,679 [INFO] Época 2/30, Batch 2300/3348, Loss: 0.0069
2025-09-29 02:10:42,931 [INFO] Época 2/30, Batch 2350/3348, Loss: 0.0035
2025-09-29 02:10:43,183 [INFO] Época 2/30, Batch 2400/3348, Loss: 0.0084
2025-09-29 02:10:43,435 [INFO] Época 2/30, Batch 2450/3348, Loss: 0.0066
2025-09-29 02:10:43,686 [INFO] Época 2/30, Batch 2500/3348, Loss: 0.0041
2025-09-29 02:10:43,942 [INFO] Época 2/30, Batch 2550/3348, Loss: 0.0043
2025-09-29 02:10:44,194 [INFO] Época 2/30, Batch 2600/3348, Loss: 0.0040
2025-09-29 02:10:44,447 [INFO] Época 2/30, Batch 2650/3348, Loss: 0.0044
2025-09-29 02:10:44,703 [INFO] Época 2/30, Batch 2700/3348, Loss: 0.0057
2025-09-29 02:10:44,969 [INFO] Época 2/30, Batch 2750/3348, Loss: 0.0136
2025-09-29 02:10:45,235 [INFO] Época 2/30, Batch 2800/3348, Loss: 0.0087
2025-09-29 02:10:45,503 [INFO] Época 2/30, Batch 2850/3348, Loss: 0.0060
2025-09-29 02:10:45,770 [INFO] Época 2/30, Batch 2900/3348, Loss: 0.0065
2025-09-29 02:10:46,037 [INFO] Época 2/30, Batch 2950/3348, Loss: 0.0062
2025-09-29 02:10:46,302 [INFO] Época 2/30, Batch 3000/3348, Loss: 0.0045
2025-09-29 02:10:46,568 [INFO] Época 2/30, Batch 3050/3348, Loss: 0.0068
2025-09-29 02:10:46,833 [INFO] Época 2/30, Batch 3100/3348, Loss: 0.0085
2025-09-29 02:10:47,101 [INFO] Época 2/30, Batch 3150/3348, Loss: 0.0054
2025-09-29 02:10:47,369 [INFO] Época 2/30, Batch 3200/3348, Loss: 0.0051
2025-09-29 02:10:47,635 [INFO] Época 2/30, Batch 3250/3348, Loss: 0.0057
2025-09-29 02:10:47,894 [INFO] Época 2/30, Batch 3300/3348, Loss: 0.0066
2025-09-29 02:10:49,662 [INFO] [2/30] Train Loss: 0.0085 | Val Loss: 0.0143 | Tempo: 19.59s
2025-09-29 02:10:49,666 [INFO] Melhor modelo salvo em: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models/mlp_qm9_CM_att10.pth
2025-09-29 02:10:50,221 [INFO] Época 3/30, Batch 50/3348, Loss: 0.0030
2025-09-29 02:10:50,489 [INFO] Época 3/30, Batch 100/3348, Loss: 0.0120
2025-09-29 02:10:50,752 [INFO] Época 3/30, Batch 150/3348, Loss: 0.0102
2025-09-29 02:10:51,011 [INFO] Época 3/30, Batch 200/3348, Loss: 0.0096
2025-09-29 02:10:51,270 [INFO] Época 3/30, Batch 250/3348, Loss: 0.0052
2025-09-29 02:10:51,526 [INFO] Época 3/30, Batch 300/3348, Loss: 0.0116
2025-09-29 02:10:51,783 [INFO] Época 3/30, Batch 350/3348, Loss: 0.0047
2025-09-29 02:10:52,039 [INFO] Época 3/30, Batch 400/3348, Loss: 0.0053
2025-09-29 02:10:52,304 [INFO] Época 3/30, Batch 450/3348, Loss: 0.0123
2025-09-29 02:10:52,579 [INFO] Época 3/30, Batch 500/3348, Loss: 0.0048
2025-09-29 02:10:52,836 [INFO] Época 3/30, Batch 550/3348, Loss: 0.0112
2025-09-29 02:10:53,095 [INFO] Época 3/30, Batch 600/3348, Loss: 0.0093
2025-09-29 02:10:53,350 [INFO] Época 3/30, Batch 650/3348, Loss: 0.0104
2025-09-29 02:10:53,607 [INFO] Época 3/30, Batch 700/3348, Loss: 0.0067
2025-09-29 02:10:53,864 [INFO] Época 3/30, Batch 750/3348, Loss: 0.0056
2025-09-29 02:10:54,120 [INFO] Época 3/30, Batch 800/3348, Loss: 0.0056
2025-09-29 02:10:54,378 [INFO] Época 3/30, Batch 850/3348, Loss: 0.0044
2025-09-29 02:10:54,635 [INFO] Época 3/30, Batch 900/3348, Loss: 0.0053
2025-09-29 02:10:54,892 [INFO] Época 3/30, Batch 950/3348, Loss: 0.0116
2025-09-29 02:10:55,149 [INFO] Época 3/30, Batch 1000/3348, Loss: 0.0058
2025-09-29 02:10:55,406 [INFO] Época 3/30, Batch 1050/3348, Loss: 0.0057
2025-09-29 02:10:55,659 [INFO] Época 3/30, Batch 1100/3348, Loss: 0.0062
2025-09-29 02:10:55,907 [INFO] Época 3/30, Batch 1150/3348, Loss: 0.0045
2025-09-29 02:10:56,155 [INFO] Época 3/30, Batch 1200/3348, Loss: 0.0104
2025-09-29 02:10:56,403 [INFO] Época 3/30, Batch 1250/3348, Loss: 0.0097
2025-09-29 02:10:56,654 [INFO] Época 3/30, Batch 1300/3348, Loss: 0.0102
2025-09-29 02:10:56,911 [INFO] Época 3/30, Batch 1350/3348, Loss: 0.0076
2025-09-29 02:10:57,170 [INFO] Época 3/30, Batch 1400/3348, Loss: 0.0035
2025-09-29 02:10:57,427 [INFO] Época 3/30, Batch 1450/3348, Loss: 0.0128
2025-09-29 02:10:57,684 [INFO] Época 3/30, Batch 1500/3348, Loss: 0.0089
2025-09-29 02:10:57,945 [INFO] Época 3/30, Batch 1550/3348, Loss: 0.0038
2025-09-29 02:10:58,202 [INFO] Época 3/30, Batch 1600/3348, Loss: 0.0063
2025-09-29 02:10:58,460 [INFO] Época 3/30, Batch 1650/3348, Loss: 0.0152
2025-09-29 02:10:58,716 [INFO] Época 3/30, Batch 1700/3348, Loss: 0.0117
2025-09-29 02:10:58,971 [INFO] Época 3/30, Batch 1750/3348, Loss: 0.0103
2025-09-29 02:10:59,227 [INFO] Época 3/30, Batch 1800/3348, Loss: 0.0096
2025-09-29 02:10:59,492 [INFO] Época 3/30, Batch 1850/3348, Loss: 0.0072
2025-09-29 02:10:59,762 [INFO] Época 3/30, Batch 1900/3348, Loss: 0.0025
2025-09-29 02:11:00,015 [INFO] Época 3/30, Batch 1950/3348, Loss: 0.0066
2025-09-29 02:11:00,269 [INFO] Época 3/30, Batch 2000/3348, Loss: 0.0038
2025-09-29 02:11:00,522 [INFO] Época 3/30, Batch 2050/3348, Loss: 0.0046
2025-09-29 02:11:00,777 [INFO] Época 3/30, Batch 2100/3348, Loss: 0.0055
2025-09-29 02:11:01,032 [INFO] Época 3/30, Batch 2150/3348, Loss: 0.0055
2025-09-29 02:11:01,284 [INFO] Época 3/30, Batch 2200/3348, Loss: 0.0041
2025-09-29 02:11:01,540 [INFO] Época 3/30, Batch 2250/3348, Loss: 0.0046
2025-09-29 02:11:01,795 [INFO] Época 3/30, Batch 2300/3348, Loss: 0.0045
2025-09-29 02:11:02,050 [INFO] Época 3/30, Batch 2350/3348, Loss: 0.0071
2025-09-29 02:11:02,308 [INFO] Época 3/30, Batch 2400/3348, Loss: 0.0070
2025-09-29 02:11:02,561 [INFO] Época 3/30, Batch 2450/3348, Loss: 0.0052
2025-09-29 02:11:02,826 [INFO] Época 3/30, Batch 2500/3348, Loss: 0.0069
2025-09-29 02:11:03,080 [INFO] Época 3/30, Batch 2550/3348, Loss: 0.0034
2025-09-29 02:11:03,332 [INFO] Época 3/30, Batch 2600/3348, Loss: 0.0042
2025-09-29 02:11:03,587 [INFO] Época 3/30, Batch 2650/3348, Loss: 0.0081
2025-09-29 02:11:03,841 [INFO] Época 3/30, Batch 2700/3348, Loss: 0.0025
2025-09-29 02:11:04,095 [INFO] Época 3/30, Batch 2750/3348, Loss: 0.0092
2025-09-29 02:11:04,347 [INFO] Época 3/30, Batch 2800/3348, Loss: 0.0052
2025-09-29 02:11:04,613 [INFO] Época 3/30, Batch 2850/3348, Loss: 0.0084
2025-09-29 02:11:04,879 [INFO] Época 3/30, Batch 2900/3348, Loss: 0.0105
2025-09-29 02:11:05,130 [INFO] Época 3/30, Batch 2950/3348, Loss: 0.0046
2025-09-29 02:11:05,381 [INFO] Época 3/30, Batch 3000/3348, Loss: 0.0092
2025-09-29 02:11:05,634 [INFO] Época 3/30, Batch 3050/3348, Loss: 0.0087
2025-09-29 02:11:05,886 [INFO] Época 3/30, Batch 3100/3348, Loss: 0.0043
2025-09-29 02:11:06,138 [INFO] Época 3/30, Batch 3150/3348, Loss: 0.0115
2025-09-29 02:11:06,390 [INFO] Época 3/30, Batch 3200/3348, Loss: 0.0038
2025-09-29 02:11:06,642 [INFO] Época 3/30, Batch 3250/3348, Loss: 0.0058
2025-09-29 02:11:06,897 [INFO] Época 3/30, Batch 3300/3348, Loss: 0.0084
2025-09-29 02:11:08,733 [INFO] [3/30] Train Loss: 0.0070 | Val Loss: 0.0082 | Tempo: 19.07s
2025-09-29 02:11:08,737 [INFO] Melhor modelo salvo em: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models/mlp_qm9_CM_att10.pth
2025-09-29 02:11:09,302 [INFO] Época 4/30, Batch 50/3348, Loss: 0.0122
2025-09-29 02:11:09,567 [INFO] Época 4/30, Batch 100/3348, Loss: 0.0087
2025-09-29 02:11:09,831 [INFO] Época 4/30, Batch 150/3348, Loss: 0.0067
2025-09-29 02:11:10,092 [INFO] Época 4/30, Batch 200/3348, Loss: 0.0057
2025-09-29 02:11:10,352 [INFO] Época 4/30, Batch 250/3348, Loss: 0.0072
2025-09-29 02:11:10,613 [INFO] Época 4/30, Batch 300/3348, Loss: 0.0072
2025-09-29 02:11:10,873 [INFO] Época 4/30, Batch 350/3348, Loss: 0.0051
2025-09-29 02:11:11,135 [INFO] Época 4/30, Batch 400/3348, Loss: 0.0207
2025-09-29 02:11:11,394 [INFO] Época 4/30, Batch 450/3348, Loss: 0.0117
2025-09-29 02:11:11,654 [INFO] Época 4/30, Batch 500/3348, Loss: 0.0065
2025-09-29 02:11:11,913 [INFO] Época 4/30, Batch 550/3348, Loss: 0.0041
2025-09-29 02:11:12,172 [INFO] Época 4/30, Batch 600/3348, Loss: 0.0082
2025-09-29 02:11:12,432 [INFO] Época 4/30, Batch 650/3348, Loss: 0.0048
2025-09-29 02:11:12,693 [INFO] Época 4/30, Batch 700/3348, Loss: 0.0073
2025-09-29 02:11:12,954 [INFO] Época 4/30, Batch 750/3348, Loss: 0.0074
2025-09-29 02:11:13,215 [INFO] Época 4/30, Batch 800/3348, Loss: 0.0060
2025-09-29 02:11:13,474 [INFO] Época 4/30, Batch 850/3348, Loss: 0.0045
2025-09-29 02:11:13,731 [INFO] Época 4/30, Batch 900/3348, Loss: 0.0046
2025-09-29 02:11:13,980 [INFO] Época 4/30, Batch 950/3348, Loss: 0.0056
2025-09-29 02:11:14,280 [INFO] Época 4/30, Batch 1000/3348, Loss: 0.0063
2025-09-29 02:11:14,532 [INFO] Época 4/30, Batch 1050/3348, Loss: 0.0040
2025-09-29 02:11:14,786 [INFO] Época 4/30, Batch 1100/3348, Loss: 0.0046
2025-09-29 02:11:15,040 [INFO] Época 4/30, Batch 1150/3348, Loss: 0.0035
2025-09-29 02:11:15,292 [INFO] Época 4/30, Batch 1200/3348, Loss: 0.0102
2025-09-29 02:11:15,544 [INFO] Época 4/30, Batch 1250/3348, Loss: 0.0049
2025-09-29 02:11:15,804 [INFO] Época 4/30, Batch 1300/3348, Loss: 0.0052
2025-09-29 02:11:16,068 [INFO] Época 4/30, Batch 1350/3348, Loss: 0.0057
2025-09-29 02:11:16,332 [INFO] Época 4/30, Batch 1400/3348, Loss: 0.0072
2025-09-29 02:11:16,595 [INFO] Época 4/30, Batch 1450/3348, Loss: 0.0041
2025-09-29 02:11:16,857 [INFO] Época 4/30, Batch 1500/3348, Loss: 0.0039
2025-09-29 02:11:17,118 [INFO] Época 4/30, Batch 1550/3348, Loss: 0.0053
2025-09-29 02:11:17,383 [INFO] Época 4/30, Batch 1600/3348, Loss: 0.0060
2025-09-29 02:11:17,648 [INFO] Época 4/30, Batch 1650/3348, Loss: 0.0035
2025-09-29 02:11:17,912 [INFO] Época 4/30, Batch 1700/3348, Loss: 0.0027
2025-09-29 02:11:18,175 [INFO] Época 4/30, Batch 1750/3348, Loss: 0.0118
2025-09-29 02:11:18,435 [INFO] Época 4/30, Batch 1800/3348, Loss: 0.0065
2025-09-29 02:11:18,695 [INFO] Época 4/30, Batch 1850/3348, Loss: 0.0054
2025-09-29 02:11:18,957 [INFO] Época 4/30, Batch 1900/3348, Loss: 0.0034
2025-09-29 02:11:19,224 [INFO] Época 4/30, Batch 1950/3348, Loss: 0.0051
2025-09-29 02:11:19,497 [INFO] Época 4/30, Batch 2000/3348, Loss: 0.0050
2025-09-29 02:11:19,759 [INFO] Época 4/30, Batch 2050/3348, Loss: 0.0061
2025-09-29 02:11:20,019 [INFO] Época 4/30, Batch 2100/3348, Loss: 0.0078
2025-09-29 02:11:20,279 [INFO] Época 4/30, Batch 2150/3348, Loss: 0.0068
2025-09-29 02:11:20,545 [INFO] Época 4/30, Batch 2200/3348, Loss: 0.0075
2025-09-29 02:11:20,810 [INFO] Época 4/30, Batch 2250/3348, Loss: 0.0066
2025-09-29 02:11:21,073 [INFO] Época 4/30, Batch 2300/3348, Loss: 0.0110
2025-09-29 02:11:21,336 [INFO] Época 4/30, Batch 2350/3348, Loss: 0.0080
2025-09-29 02:11:21,599 [INFO] Época 4/30, Batch 2400/3348, Loss: 0.0087
2025-09-29 02:11:21,862 [INFO] Época 4/30, Batch 2450/3348, Loss: 0.0046
2025-09-29 02:11:22,126 [INFO] Época 4/30, Batch 2500/3348, Loss: 0.0057
2025-09-29 02:11:22,391 [INFO] Época 4/30, Batch 2550/3348, Loss: 0.0057
2025-09-29 02:11:22,653 [INFO] Época 4/30, Batch 2600/3348, Loss: 0.0034
2025-09-29 02:11:22,917 [INFO] Época 4/30, Batch 2650/3348, Loss: 0.0048
2025-09-29 02:11:23,180 [INFO] Época 4/30, Batch 2700/3348, Loss: 0.0052
2025-09-29 02:11:23,444 [INFO] Época 4/30, Batch 2750/3348, Loss: 0.0079
2025-09-29 02:11:23,706 [INFO] Época 4/30, Batch 2800/3348, Loss: 0.0044
2025-09-29 02:11:23,970 [INFO] Época 4/30, Batch 2850/3348, Loss: 0.0046
2025-09-29 02:11:24,232 [INFO] Época 4/30, Batch 2900/3348, Loss: 0.0049
2025-09-29 02:11:24,509 [INFO] Época 4/30, Batch 2950/3348, Loss: 0.0069
2025-09-29 02:11:24,773 [INFO] Época 4/30, Batch 3000/3348, Loss: 0.0027
2025-09-29 02:11:25,037 [INFO] Época 4/30, Batch 3050/3348, Loss: 0.0078
2025-09-29 02:11:25,301 [INFO] Época 4/30, Batch 3100/3348, Loss: 0.0036
2025-09-29 02:11:25,564 [INFO] Época 4/30, Batch 3150/3348, Loss: 0.0072
2025-09-29 02:11:25,829 [INFO] Época 4/30, Batch 3200/3348, Loss: 0.0036
2025-09-29 02:11:26,092 [INFO] Época 4/30, Batch 3250/3348, Loss: 0.0081
2025-09-29 02:11:26,350 [INFO] Época 4/30, Batch 3300/3348, Loss: 0.0036
2025-09-29 02:11:28,157 [INFO] [4/30] Train Loss: 0.0066 | Val Loss: 0.0098 | Tempo: 19.42s
2025-09-29 02:11:28,723 [INFO] Época 5/30, Batch 50/3348, Loss: 0.0066
2025-09-29 02:11:28,990 [INFO] Época 5/30, Batch 100/3348, Loss: 0.0069
2025-09-29 02:11:29,256 [INFO] Época 5/30, Batch 150/3348, Loss: 0.0069
2025-09-29 02:11:29,521 [INFO] Época 5/30, Batch 200/3348, Loss: 0.0046
2025-09-29 02:11:29,783 [INFO] Época 5/30, Batch 250/3348, Loss: 0.0036
2025-09-29 02:11:30,044 [INFO] Época 5/30, Batch 300/3348, Loss: 0.0094
2025-09-29 02:11:30,306 [INFO] Época 5/30, Batch 350/3348, Loss: 0.0036
2025-09-29 02:11:30,569 [INFO] Época 5/30, Batch 400/3348, Loss: 0.0027
2025-09-29 02:11:30,833 [INFO] Época 5/30, Batch 450/3348, Loss: 0.0055
2025-09-29 02:11:31,094 [INFO] Época 5/30, Batch 500/3348, Loss: 0.0123
2025-09-29 02:11:31,355 [INFO] Época 5/30, Batch 550/3348, Loss: 0.0037
2025-09-29 02:11:31,615 [INFO] Época 5/30, Batch 600/3348, Loss: 0.0025
2025-09-29 02:11:31,877 [INFO] Época 5/30, Batch 650/3348, Loss: 0.0070
2025-09-29 02:11:32,138 [INFO] Época 5/30, Batch 700/3348, Loss: 0.0061
2025-09-29 02:11:32,398 [INFO] Época 5/30, Batch 750/3348, Loss: 0.0044
2025-09-29 02:11:32,657 [INFO] Época 5/30, Batch 800/3348, Loss: 0.0112
2025-09-29 02:11:32,918 [INFO] Época 5/30, Batch 850/3348, Loss: 0.0057
2025-09-29 02:11:33,179 [INFO] Época 5/30, Batch 900/3348, Loss: 0.0048
2025-09-29 02:11:33,441 [INFO] Época 5/30, Batch 950/3348, Loss: 0.0049
2025-09-29 02:11:33,701 [INFO] Época 5/30, Batch 1000/3348, Loss: 0.0055
2025-09-29 02:11:33,953 [INFO] Época 5/30, Batch 1050/3348, Loss: 0.0025
2025-09-29 02:11:34,204 [INFO] Época 5/30, Batch 1100/3348, Loss: 0.0046
2025-09-29 02:11:34,456 [INFO] Época 5/30, Batch 1150/3348, Loss: 0.0064
2025-09-29 02:11:34,726 [INFO] Época 5/30, Batch 1200/3348, Loss: 0.0127
2025-09-29 02:11:34,989 [INFO] Época 5/30, Batch 1250/3348, Loss: 0.0038
2025-09-29 02:11:35,251 [INFO] Época 5/30, Batch 1300/3348, Loss: 0.0094
2025-09-29 02:11:35,514 [INFO] Época 5/30, Batch 1350/3348, Loss: 0.0047
2025-09-29 02:11:35,775 [INFO] Época 5/30, Batch 1400/3348, Loss: 0.0030
2025-09-29 02:11:36,036 [INFO] Época 5/30, Batch 1450/3348, Loss: 0.0040
2025-09-29 02:11:36,296 [INFO] Época 5/30, Batch 1500/3348, Loss: 0.0035
2025-09-29 02:11:36,556 [INFO] Época 5/30, Batch 1550/3348, Loss: 0.0048
2025-09-29 02:11:36,816 [INFO] Época 5/30, Batch 1600/3348, Loss: 0.0038
2025-09-29 02:11:37,077 [INFO] Época 5/30, Batch 1650/3348, Loss: 0.0037
2025-09-29 02:11:37,341 [INFO] Época 5/30, Batch 1700/3348, Loss: 0.0040
2025-09-29 02:11:37,602 [INFO] Época 5/30, Batch 1750/3348, Loss: 0.0104
2025-09-29 02:11:37,863 [INFO] Época 5/30, Batch 1800/3348, Loss: 0.0039
2025-09-29 02:11:38,126 [INFO] Época 5/30, Batch 1850/3348, Loss: 0.0051
2025-09-29 02:11:38,388 [INFO] Época 5/30, Batch 1900/3348, Loss: 0.0031
2025-09-29 02:11:38,650 [INFO] Época 5/30, Batch 1950/3348, Loss: 0.0058
2025-09-29 02:11:38,912 [INFO] Época 5/30, Batch 2000/3348, Loss: 0.0089
2025-09-29 02:11:39,174 [INFO] Época 5/30, Batch 2050/3348, Loss: 0.0056
2025-09-29 02:11:39,436 [INFO] Época 5/30, Batch 2100/3348, Loss: 0.0081
2025-09-29 02:11:39,699 [INFO] Época 5/30, Batch 2150/3348, Loss: 0.0062
2025-09-29 02:11:39,972 [INFO] Época 5/30, Batch 2200/3348, Loss: 0.0029
2025-09-29 02:11:40,236 [INFO] Época 5/30, Batch 2250/3348, Loss: 0.0065
2025-09-29 02:11:40,499 [INFO] Época 5/30, Batch 2300/3348, Loss: 0.0097
2025-09-29 02:11:40,761 [INFO] Época 5/30, Batch 2350/3348, Loss: 0.0044
2025-09-29 02:11:41,025 [INFO] Época 5/30, Batch 2400/3348, Loss: 0.0044
2025-09-29 02:11:41,289 [INFO] Época 5/30, Batch 2450/3348, Loss: 0.0042
2025-09-29 02:11:41,552 [INFO] Época 5/30, Batch 2500/3348, Loss: 0.0056
2025-09-29 02:11:41,812 [INFO] Época 5/30, Batch 2550/3348, Loss: 0.0037
2025-09-29 02:11:42,073 [INFO] Época 5/30, Batch 2600/3348, Loss: 0.0053
2025-09-29 02:11:42,334 [INFO] Época 5/30, Batch 2650/3348, Loss: 0.0068
2025-09-29 02:11:42,597 [INFO] Época 5/30, Batch 2700/3348, Loss: 0.0047
2025-09-29 02:11:42,860 [INFO] Época 5/30, Batch 2750/3348, Loss: 0.0062
2025-09-29 02:11:43,121 [INFO] Época 5/30, Batch 2800/3348, Loss: 0.0031
2025-09-29 02:11:43,382 [INFO] Época 5/30, Batch 2850/3348, Loss: 0.0029
2025-09-29 02:11:43,642 [INFO] Época 5/30, Batch 2900/3348, Loss: 0.0081
2025-09-29 02:11:43,903 [INFO] Época 5/30, Batch 2950/3348, Loss: 0.0078
2025-09-29 02:11:44,165 [INFO] Época 5/30, Batch 3000/3348, Loss: 0.0045
2025-09-29 02:11:44,425 [INFO] Época 5/30, Batch 3050/3348, Loss: 0.0049
2025-09-29 02:11:44,685 [INFO] Época 5/30, Batch 3100/3348, Loss: 0.0203
2025-09-29 02:11:44,945 [INFO] Época 5/30, Batch 3150/3348, Loss: 0.0088
2025-09-29 02:11:45,204 [INFO] Época 5/30, Batch 3200/3348, Loss: 0.0100
2025-09-29 02:11:45,468 [INFO] Época 5/30, Batch 3250/3348, Loss: 0.0076
2025-09-29 02:11:45,729 [INFO] Época 5/30, Batch 3300/3348, Loss: 0.0059
2025-09-29 02:11:47,451 [INFO] [5/30] Train Loss: 0.0060 | Val Loss: 0.0083 | Tempo: 19.29s
2025-09-29 02:11:48,018 [INFO] Época 6/30, Batch 50/3348, Loss: 0.0046
2025-09-29 02:11:48,289 [INFO] Época 6/30, Batch 100/3348, Loss: 0.0051
2025-09-29 02:11:48,556 [INFO] Época 6/30, Batch 150/3348, Loss: 0.0078
2025-09-29 02:11:48,816 [INFO] Época 6/30, Batch 200/3348, Loss: 0.0046
2025-09-29 02:11:49,074 [INFO] Época 6/30, Batch 250/3348, Loss: 0.0083
2025-09-29 02:11:49,329 [INFO] Época 6/30, Batch 300/3348, Loss: 0.0086
2025-09-29 02:11:49,588 [INFO] Época 6/30, Batch 350/3348, Loss: 0.0039
2025-09-29 02:11:49,844 [INFO] Época 6/30, Batch 400/3348, Loss: 0.0076
2025-09-29 02:11:50,107 [INFO] Época 6/30, Batch 450/3348, Loss: 0.0038
2025-09-29 02:11:50,374 [INFO] Época 6/30, Batch 500/3348, Loss: 0.0035
2025-09-29 02:11:50,642 [INFO] Época 6/30, Batch 550/3348, Loss: 0.0083
2025-09-29 02:11:50,909 [INFO] Época 6/30, Batch 600/3348, Loss: 0.0051
2025-09-29 02:11:51,175 [INFO] Época 6/30, Batch 650/3348, Loss: 0.0062
2025-09-29 02:11:51,445 [INFO] Época 6/30, Batch 700/3348, Loss: 0.0076
2025-09-29 02:11:51,711 [INFO] Época 6/30, Batch 750/3348, Loss: 0.0046
2025-09-29 02:11:51,979 [INFO] Época 6/30, Batch 800/3348, Loss: 0.0039
2025-09-29 02:11:52,244 [INFO] Época 6/30, Batch 850/3348, Loss: 0.0032
2025-09-29 02:11:52,513 [INFO] Época 6/30, Batch 900/3348, Loss: 0.0045
2025-09-29 02:11:52,780 [INFO] Época 6/30, Batch 950/3348, Loss: 0.0053
2025-09-29 02:11:53,047 [INFO] Época 6/30, Batch 1000/3348, Loss: 0.0024
2025-09-29 02:11:53,312 [INFO] Época 6/30, Batch 1050/3348, Loss: 0.0086
2025-09-29 02:11:53,581 [INFO] Época 6/30, Batch 1100/3348, Loss: 0.0148
2025-09-29 02:11:53,848 [INFO] Época 6/30, Batch 1150/3348, Loss: 0.0037
2025-09-29 02:11:54,114 [INFO] Época 6/30, Batch 1200/3348, Loss: 0.0046
2025-09-29 02:11:54,382 [INFO] Época 6/30, Batch 1250/3348, Loss: 0.0047
2025-09-29 02:11:54,649 [INFO] Época 6/30, Batch 1300/3348, Loss: 0.0025
2025-09-29 02:11:54,917 [INFO] Época 6/30, Batch 1350/3348, Loss: 0.0077
2025-09-29 02:11:55,182 [INFO] Época 6/30, Batch 1400/3348, Loss: 0.0059
2025-09-29 02:11:55,459 [INFO] Época 6/30, Batch 1450/3348, Loss: 0.0053
2025-09-29 02:11:55,723 [INFO] Época 6/30, Batch 1500/3348, Loss: 0.0050
2025-09-29 02:11:55,988 [INFO] Época 6/30, Batch 1550/3348, Loss: 0.0078
2025-09-29 02:11:56,254 [INFO] Época 6/30, Batch 1600/3348, Loss: 0.0062
2025-09-29 02:11:56,519 [INFO] Época 6/30, Batch 1650/3348, Loss: 0.0028
