2025-10-09 15:23:30,175 [INFO] Iniciando treinamento do modelo mlp_att0_CM
2025-10-09 15:23:30,176 [INFO] Configuração: att_index=0, epochs=30, layers=[128, 64, 32], lr=0.001, batch_size=32, descriptor_type=CM
2025-10-09 15:23:30,176 [INFO] Diretório para modelos: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models
2025-10-09 15:23:30,176 [INFO] Carregando dados...
2025-10-09 15:23:30,255 [INFO] Preparando dataloaders sem ruído...
2025-10-09 15:23:30,891 [INFO] Dados carregados em 0.72 segundos
2025-10-09 15:23:30,892 [INFO] Tamanhos dos conjuntos - Treino: 107108, Validação: 13388, Teste: 13389
2025-10-09 15:26:08,760 [INFO] Época 9/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:26:09,014 [INFO] Época 9/30, Batch 1350/3348, Loss: 0.0004
2025-10-09 15:26:09,271 [INFO] Época 9/30, Batch 1400/3348, Loss: 0.0002
2025-10-09 15:26:09,523 [INFO] Época 9/30, Batch 1450/3348, Loss: 0.0006
2025-10-09 15:26:09,775 [INFO] Época 9/30, Batch 1500/3348, Loss: 0.0002
2025-10-09 15:26:10,034 [INFO] Época 9/30, Batch 1550/3348, Loss: 0.0003
2025-10-09 15:26:10,298 [INFO] Época 9/30, Batch 1600/3348, Loss: 0.0003
2025-10-09 15:26:10,556 [INFO] Época 9/30, Batch 1650/3348, Loss: 0.0003
2025-10-09 15:26:10,811 [INFO] Época 9/30, Batch 1700/3348, Loss: 0.0004
2025-10-09 15:26:11,070 [INFO] Época 9/30, Batch 1750/3348, Loss: 0.0004
2025-10-09 15:26:11,324 [INFO] Época 9/30, Batch 1800/3348, Loss: 0.0003
2025-10-09 15:26:11,579 [INFO] Época 9/30, Batch 1850/3348, Loss: 0.0003
2025-10-09 15:26:11,834 [INFO] Época 9/30, Batch 1900/3348, Loss: 0.0004
2025-10-09 15:26:12,089 [INFO] Época 9/30, Batch 1950/3348, Loss: 0.0003
2025-10-09 15:26:12,347 [INFO] Época 9/30, Batch 2000/3348, Loss: 0.0003
2025-10-09 15:26:12,603 [INFO] Época 9/30, Batch 2050/3348, Loss: 0.0003
2025-10-09 15:26:12,856 [INFO] Época 9/30, Batch 2100/3348, Loss: 0.0004
2025-10-09 15:26:13,110 [INFO] Época 9/30, Batch 2150/3348, Loss: 0.0004
2025-10-09 15:26:13,363 [INFO] Época 9/30, Batch 2200/3348, Loss: 0.0004
2025-10-09 15:26:13,616 [INFO] Época 9/30, Batch 2250/3348, Loss: 0.0005
2025-10-09 15:26:13,872 [INFO] Época 9/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:26:14,130 [INFO] Época 9/30, Batch 2350/3348, Loss: 0.0003
2025-10-09 15:26:14,388 [INFO] Época 9/30, Batch 2400/3348, Loss: 0.0004
2025-10-09 15:26:14,646 [INFO] Época 9/30, Batch 2450/3348, Loss: 0.0003
2025-10-09 15:26:14,906 [INFO] Época 9/30, Batch 2500/3348, Loss: 0.0005
2025-10-09 15:26:15,163 [INFO] Época 9/30, Batch 2550/3348, Loss: 0.0003
2025-10-09 15:26:15,421 [INFO] Época 9/30, Batch 2600/3348, Loss: 0.0005
2025-10-09 15:26:15,680 [INFO] Época 9/30, Batch 2650/3348, Loss: 0.0002
2025-10-09 15:26:15,937 [INFO] Época 9/30, Batch 2700/3348, Loss: 0.0003
2025-10-09 15:26:16,196 [INFO] Época 9/30, Batch 2750/3348, Loss: 0.0003
2025-10-09 15:26:16,455 [INFO] Época 9/30, Batch 2800/3348, Loss: 0.0005
2025-10-09 15:26:16,714 [INFO] Época 9/30, Batch 2850/3348, Loss: 0.0002
2025-10-09 15:26:16,973 [INFO] Época 9/30, Batch 2900/3348, Loss: 0.0003
2025-10-09 15:26:17,232 [INFO] Época 9/30, Batch 2950/3348, Loss: 0.0004
2025-10-09 15:26:17,490 [INFO] Época 9/30, Batch 3000/3348, Loss: 0.0003
2025-10-09 15:26:17,750 [INFO] Época 9/30, Batch 3050/3348, Loss: 0.0003
2025-10-09 15:26:18,010 [INFO] Época 9/30, Batch 3100/3348, Loss: 0.0004
2025-10-09 15:26:18,268 [INFO] Época 9/30, Batch 3150/3348, Loss: 0.0003
2025-10-09 15:26:18,528 [INFO] Época 9/30, Batch 3200/3348, Loss: 0.0004
2025-10-09 15:26:18,789 [INFO] Época 9/30, Batch 3250/3348, Loss: 0.0003
2025-10-09 15:26:19,048 [INFO] Época 9/30, Batch 3300/3348, Loss: 0.0004
2025-10-09 15:26:20,662 [INFO] [9/30] Train Loss: 0.0047 | Val Loss: 0.0003 | Tempo: 18.99s
2025-10-09 15:26:21,105 [INFO] Época 10/30, Batch 50/3348, Loss: 0.0004
2025-10-09 15:26:21,363 [INFO] Época 10/30, Batch 100/3348, Loss: 0.0002
2025-10-09 15:26:21,618 [INFO] Época 10/30, Batch 150/3348, Loss: 0.0002
2025-10-09 15:26:21,873 [INFO] Época 10/30, Batch 200/3348, Loss: 0.0002
2025-10-09 15:26:22,127 [INFO] Época 10/30, Batch 250/3348, Loss: 0.0003
2025-10-09 15:26:22,379 [INFO] Época 10/30, Batch 300/3348, Loss: 0.0003
2025-10-09 15:26:22,629 [INFO] Época 10/30, Batch 350/3348, Loss: 0.0002
2025-10-09 15:26:22,881 [INFO] Época 10/30, Batch 400/3348, Loss: 0.0004
2025-10-09 15:26:23,133 [INFO] Época 10/30, Batch 450/3348, Loss: 0.0003
2025-10-09 15:26:23,387 [INFO] Época 10/30, Batch 500/3348, Loss: 0.0004
2025-10-09 15:26:23,637 [INFO] Época 10/30, Batch 550/3348, Loss: 0.0003
2025-10-09 15:26:23,892 [INFO] Época 10/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:26:24,145 [INFO] Época 10/30, Batch 650/3348, Loss: 0.0002
2025-10-09 15:26:24,397 [INFO] Época 10/30, Batch 700/3348, Loss: 0.0004
2025-10-09 15:26:24,656 [INFO] Época 10/30, Batch 750/3348, Loss: 0.0004
2025-10-09 15:26:24,906 [INFO] Época 10/30, Batch 800/3348, Loss: 0.0004
2025-10-09 15:26:25,154 [INFO] Época 10/30, Batch 850/3348, Loss: 0.0003
2025-10-09 15:26:25,413 [INFO] Época 10/30, Batch 900/3348, Loss: 0.0003
2025-10-09 15:26:25,662 [INFO] Época 10/30, Batch 950/3348, Loss: 0.0005
2025-10-09 15:26:25,911 [INFO] Época 10/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:26:26,159 [INFO] Época 10/30, Batch 1050/3348, Loss: 0.0003
2025-10-09 15:26:26,408 [INFO] Época 10/30, Batch 1100/3348, Loss: 0.0005
2025-10-09 15:26:26,655 [INFO] Época 10/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:26:26,902 [INFO] Época 10/30, Batch 1200/3348, Loss: 0.0004
2025-10-09 15:26:27,146 [INFO] Época 10/30, Batch 1250/3348, Loss: 0.0003
2025-10-09 15:26:27,395 [INFO] Época 10/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:26:27,646 [INFO] Época 10/30, Batch 1350/3348, Loss: 0.0003
2025-10-09 15:26:27,897 [INFO] Época 10/30, Batch 1400/3348, Loss: 0.0004
2025-10-09 15:26:28,146 [INFO] Época 10/30, Batch 1450/3348, Loss: 0.0002
2025-10-09 15:26:28,396 [INFO] Época 10/30, Batch 1500/3348, Loss: 0.0003
2025-10-09 15:26:28,645 [INFO] Época 10/30, Batch 1550/3348, Loss: 0.0002
2025-10-09 15:26:28,889 [INFO] Época 10/30, Batch 1600/3348, Loss: 0.0009
2025-10-09 15:26:29,132 [INFO] Época 10/30, Batch 1650/3348, Loss: 0.0003
2025-10-09 15:26:29,376 [INFO] Época 10/30, Batch 1700/3348, Loss: 0.0002
2025-10-09 15:26:29,617 [INFO] Época 10/30, Batch 1750/3348, Loss: 0.0003
2025-10-09 15:26:29,859 [INFO] Época 10/30, Batch 1800/3348, Loss: 0.0004
2025-10-09 15:26:30,100 [INFO] Época 10/30, Batch 1850/3348, Loss: 0.0003
2025-10-09 15:26:30,346 [INFO] Época 10/30, Batch 1900/3348, Loss: 0.0005
2025-10-09 15:26:30,594 [INFO] Época 10/30, Batch 1950/3348, Loss: 0.0004
2025-10-09 15:26:30,840 [INFO] Época 10/30, Batch 2000/3348, Loss: 0.0003
2025-10-09 15:26:31,088 [INFO] Época 10/30, Batch 2050/3348, Loss: 0.0002
2025-10-09 15:26:31,333 [INFO] Época 10/30, Batch 2100/3348, Loss: 0.0003
2025-10-09 15:26:31,578 [INFO] Época 10/30, Batch 2150/3348, Loss: 0.0003
2025-10-09 15:26:31,826 [INFO] Época 10/30, Batch 2200/3348, Loss: 0.0004
2025-10-09 15:26:32,074 [INFO] Época 10/30, Batch 2250/3348, Loss: 0.0004
2025-10-09 15:26:32,322 [INFO] Época 10/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:26:32,569 [INFO] Época 10/30, Batch 2350/3348, Loss: 0.0002
2025-10-09 15:26:32,820 [INFO] Época 10/30, Batch 2400/3348, Loss: 0.0002
2025-10-09 15:26:33,072 [INFO] Época 10/30, Batch 2450/3348, Loss: 0.0003
2025-10-09 15:26:33,321 [INFO] Época 10/30, Batch 2500/3348, Loss: 0.0003
2025-10-09 15:26:33,572 [INFO] Época 10/30, Batch 2550/3348, Loss: 0.0003
2025-10-09 15:26:33,819 [INFO] Época 10/30, Batch 2600/3348, Loss: 0.0004
2025-10-09 15:26:34,067 [INFO] Época 10/30, Batch 2650/3348, Loss: 0.0004
2025-10-09 15:26:34,317 [INFO] Época 10/30, Batch 2700/3348, Loss: 0.0003
2025-10-09 15:26:34,567 [INFO] Época 10/30, Batch 2750/3348, Loss: 0.0004
2025-10-09 15:26:34,817 [INFO] Época 10/30, Batch 2800/3348, Loss: 0.0003
2025-10-09 15:26:35,066 [INFO] Época 10/30, Batch 2850/3348, Loss: 0.0003
2025-10-09 15:26:35,316 [INFO] Época 10/30, Batch 2900/3348, Loss: 0.0002
2025-10-09 15:26:35,566 [INFO] Época 10/30, Batch 2950/3348, Loss: 0.0002
2025-10-09 15:26:35,815 [INFO] Época 10/30, Batch 3000/3348, Loss: 0.0004
2025-10-09 15:26:36,065 [INFO] Época 10/30, Batch 3050/3348, Loss: 0.0003
2025-10-09 15:26:36,314 [INFO] Época 10/30, Batch 3100/3348, Loss: 0.0003
2025-10-09 15:26:36,564 [INFO] Época 10/30, Batch 3150/3348, Loss: 0.0003
2025-10-09 15:26:36,813 [INFO] Época 10/30, Batch 3200/3348, Loss: 0.0003
2025-10-09 15:26:37,062 [INFO] Época 10/30, Batch 3250/3348, Loss: 0.0003
2025-10-09 15:26:37,313 [INFO] Época 10/30, Batch 3300/3348, Loss: 0.0003
2025-10-09 15:26:38,782 [INFO] [10/30] Train Loss: 0.0047 | Val Loss: 0.0006 | Tempo: 18.12s
2025-10-09 15:26:39,222 [INFO] Época 11/30, Batch 50/3348, Loss: 0.0003
2025-10-09 15:26:39,483 [INFO] Época 11/30, Batch 100/3348, Loss: 0.0002
2025-10-09 15:26:39,742 [INFO] Época 11/30, Batch 150/3348, Loss: 0.0004
2025-10-09 15:26:40,001 [INFO] Época 11/30, Batch 200/3348, Loss: 0.0005
2025-10-09 15:26:40,257 [INFO] Época 11/30, Batch 250/3348, Loss: 0.0003
2025-10-09 15:26:40,516 [INFO] Época 11/30, Batch 300/3348, Loss: 0.0003
2025-10-09 15:26:40,773 [INFO] Época 11/30, Batch 350/3348, Loss: 0.0002
2025-10-09 15:26:41,029 [INFO] Época 11/30, Batch 400/3348, Loss: 0.0002
2025-10-09 15:26:41,288 [INFO] Época 11/30, Batch 450/3348, Loss: 0.0003
2025-10-09 15:26:41,544 [INFO] Época 11/30, Batch 500/3348, Loss: 0.0003
2025-10-09 15:26:41,801 [INFO] Época 11/30, Batch 550/3348, Loss: 0.0003
2025-10-09 15:26:42,057 [INFO] Época 11/30, Batch 600/3348, Loss: 0.0002
2025-10-09 15:26:42,312 [INFO] Época 11/30, Batch 650/3348, Loss: 0.0004
2025-10-09 15:26:42,568 [INFO] Época 11/30, Batch 700/3348, Loss: 0.0003
2025-10-09 15:26:42,823 [INFO] Época 11/30, Batch 750/3348, Loss: 0.0002
2025-10-09 15:26:43,081 [INFO] Época 11/30, Batch 800/3348, Loss: 0.0002
2025-10-09 15:26:43,339 [INFO] Época 11/30, Batch 850/3348, Loss: 0.0003
2025-10-09 15:26:43,595 [INFO] Época 11/30, Batch 900/3348, Loss: 0.0002
2025-10-09 15:26:43,850 [INFO] Época 11/30, Batch 950/3348, Loss: 0.0003
2025-10-09 15:26:44,108 [INFO] Época 11/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:26:44,366 [INFO] Época 11/30, Batch 1050/3348, Loss: 0.0003
2025-10-09 15:26:44,622 [INFO] Época 11/30, Batch 1100/3348, Loss: 0.0003
2025-10-09 15:26:44,879 [INFO] Época 11/30, Batch 1150/3348, Loss: 0.0002
2025-10-09 15:26:45,132 [INFO] Época 11/30, Batch 1200/3348, Loss: 0.0004
2025-10-09 15:26:45,388 [INFO] Época 11/30, Batch 1250/3348, Loss: 0.0004
2025-10-09 15:26:45,643 [INFO] Época 11/30, Batch 1300/3348, Loss: 0.0009
2025-10-09 15:26:45,899 [INFO] Época 11/30, Batch 1350/3348, Loss: 0.0003
2025-10-09 15:26:46,154 [INFO] Época 11/30, Batch 1400/3348, Loss: 0.0002
2025-10-09 15:26:46,410 [INFO] Época 11/30, Batch 1450/3348, Loss: 0.0004
2025-10-09 15:26:46,665 [INFO] Época 11/30, Batch 1500/3348, Loss: 0.0003
2025-10-09 15:26:46,920 [INFO] Época 11/30, Batch 1550/3348, Loss: 0.0002
2025-10-09 15:26:47,174 [INFO] Época 11/30, Batch 1600/3348, Loss: 0.0002
2025-10-09 15:26:47,430 [INFO] Época 11/30, Batch 1650/3348, Loss: 0.0002
2025-10-09 15:26:47,687 [INFO] Época 11/30, Batch 1700/3348, Loss: 0.0003
2025-10-09 15:26:47,946 [INFO] Época 11/30, Batch 1750/3348, Loss: 0.0006
2025-10-09 15:26:48,201 [INFO] Época 11/30, Batch 1800/3348, Loss: 0.0004
2025-10-09 15:26:48,457 [INFO] Época 11/30, Batch 1850/3348, Loss: 0.0003
2025-10-09 15:26:48,713 [INFO] Época 11/30, Batch 1900/3348, Loss: 0.0003
2025-10-09 15:26:48,969 [INFO] Época 11/30, Batch 1950/3348, Loss: 0.0004
2025-10-09 15:26:49,225 [INFO] Época 11/30, Batch 2000/3348, Loss: 0.0003
2025-10-09 15:26:49,482 [INFO] Época 11/30, Batch 2050/3348, Loss: 0.0003
2025-10-09 15:26:49,740 [INFO] Época 11/30, Batch 2100/3348, Loss: 0.0002
2025-10-09 15:26:49,997 [INFO] Época 11/30, Batch 2150/3348, Loss: 0.0004
2025-10-09 15:26:50,255 [INFO] Época 11/30, Batch 2200/3348, Loss: 0.0003
2025-10-09 15:26:50,511 [INFO] Época 11/30, Batch 2250/3348, Loss: 0.0003
2025-10-09 15:26:50,769 [INFO] Época 11/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:26:51,029 [INFO] Época 11/30, Batch 2350/3348, Loss: 0.0003
2025-10-09 15:26:51,287 [INFO] Época 11/30, Batch 2400/3348, Loss: 0.0003
2025-10-09 15:26:51,545 [INFO] Época 11/30, Batch 2450/3348, Loss: 0.0003
2025-10-09 15:26:51,812 [INFO] Época 11/30, Batch 2500/3348, Loss: 0.0003
2025-10-09 15:26:52,074 [INFO] Época 11/30, Batch 2550/3348, Loss: 0.0002
2025-10-09 15:26:52,331 [INFO] Época 11/30, Batch 2600/3348, Loss: 0.0003
2025-10-09 15:26:52,587 [INFO] Época 11/30, Batch 2650/3348, Loss: 0.0003
2025-10-09 15:26:52,843 [INFO] Época 11/30, Batch 2700/3348, Loss: 0.0003
2025-10-09 15:26:53,098 [INFO] Época 11/30, Batch 2750/3348, Loss: 0.0003
2025-10-09 15:26:53,355 [INFO] Época 11/30, Batch 2800/3348, Loss: 0.0005
2025-10-09 15:26:53,610 [INFO] Época 11/30, Batch 2850/3348, Loss: 0.0003
2025-10-09 15:26:53,866 [INFO] Época 11/30, Batch 2900/3348, Loss: 0.0003
2025-10-09 15:26:54,123 [INFO] Época 11/30, Batch 2950/3348, Loss: 0.0002
2025-10-09 15:26:54,378 [INFO] Época 11/30, Batch 3000/3348, Loss: 0.0003
2025-10-09 15:26:54,633 [INFO] Época 11/30, Batch 3050/3348, Loss: 0.0004
2025-10-09 15:26:54,888 [INFO] Época 11/30, Batch 3100/3348, Loss: 0.0003
2025-10-09 15:26:55,144 [INFO] Época 11/30, Batch 3150/3348, Loss: 0.0003
2025-10-09 15:26:55,398 [INFO] Época 11/30, Batch 3200/3348, Loss: 0.0002
2025-10-09 15:26:55,652 [INFO] Época 11/30, Batch 3250/3348, Loss: 0.0003
2025-10-09 15:26:55,907 [INFO] Época 11/30, Batch 3300/3348, Loss: 0.0003
2025-10-09 15:26:57,548 [INFO] [11/30] Train Loss: 0.0047 | Val Loss: 0.0003 | Tempo: 18.76s
2025-10-09 15:26:57,973 [INFO] Época 12/30, Batch 50/3348, Loss: 0.0003
2025-10-09 15:26:58,228 [INFO] Época 12/30, Batch 100/3348, Loss: 0.0003
2025-10-09 15:26:58,481 [INFO] Época 12/30, Batch 150/3348, Loss: 0.0003
2025-10-09 15:26:58,731 [INFO] Época 12/30, Batch 200/3348, Loss: 0.0005
2025-10-09 15:26:58,980 [INFO] Época 12/30, Batch 250/3348, Loss: 0.0005
2025-10-09 15:26:59,229 [INFO] Época 12/30, Batch 300/3348, Loss: 0.0003
2025-10-09 15:26:59,478 [INFO] Época 12/30, Batch 350/3348, Loss: 0.0005
2025-10-09 15:26:59,731 [INFO] Época 12/30, Batch 400/3348, Loss: 0.0005
2025-10-09 15:26:59,987 [INFO] Época 12/30, Batch 450/3348, Loss: 0.0002
2025-10-09 15:27:00,244 [INFO] Época 12/30, Batch 500/3348, Loss: 0.0003
2025-10-09 15:27:00,501 [INFO] Época 12/30, Batch 550/3348, Loss: 0.0004
2025-10-09 15:27:00,760 [INFO] Época 12/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:27:01,017 [INFO] Época 12/30, Batch 650/3348, Loss: 0.0003
2025-10-09 15:27:01,277 [INFO] Época 12/30, Batch 700/3348, Loss: 0.0005
2025-10-09 15:27:01,533 [INFO] Época 12/30, Batch 750/3348, Loss: 0.0002
2025-10-09 15:27:01,799 [INFO] Época 12/30, Batch 800/3348, Loss: 0.0004
2025-10-09 15:27:02,053 [INFO] Época 12/30, Batch 850/3348, Loss: 0.0004
2025-10-09 15:27:02,305 [INFO] Época 12/30, Batch 900/3348, Loss: 0.0003
2025-10-09 15:27:02,556 [INFO] Época 12/30, Batch 950/3348, Loss: 0.0005
2025-10-09 15:27:02,806 [INFO] Época 12/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:27:03,054 [INFO] Época 12/30, Batch 1050/3348, Loss: 0.0002
2025-10-09 15:27:03,304 [INFO] Época 12/30, Batch 1100/3348, Loss: 0.0003
2025-10-09 15:27:03,553 [INFO] Época 12/30, Batch 1150/3348, Loss: 0.0005
2025-10-09 15:27:03,799 [INFO] Época 12/30, Batch 1200/3348, Loss: 0.0003
2025-10-09 15:27:04,044 [INFO] Época 12/30, Batch 1250/3348, Loss: 0.0002
2025-10-09 15:27:04,290 [INFO] Época 12/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:27:04,552 [INFO] Época 12/30, Batch 1350/3348, Loss: 0.0003
2025-10-09 15:27:04,799 [INFO] Época 12/30, Batch 1400/3348, Loss: 0.0003
2025-10-09 15:27:05,050 [INFO] Época 12/30, Batch 1450/3348, Loss: 0.0002
2025-10-09 15:27:05,306 [INFO] Época 12/30, Batch 1500/3348, Loss: 0.0006
2025-10-09 15:27:05,563 [INFO] Época 12/30, Batch 1550/3348, Loss: 0.0004
2025-10-09 15:27:05,830 [INFO] Época 12/30, Batch 1600/3348, Loss: 0.0004
2025-10-09 15:27:06,105 [INFO] Época 12/30, Batch 1650/3348, Loss: 0.0004
2025-10-09 15:27:06,380 [INFO] Época 12/30, Batch 1700/3348, Loss: 0.0003
2025-10-09 15:27:06,655 [INFO] Época 12/30, Batch 1750/3348, Loss: 0.0002
2025-10-09 15:27:06,932 [INFO] Época 12/30, Batch 1800/3348, Loss: 0.0004
2025-10-09 15:27:07,213 [INFO] Época 12/30, Batch 1850/3348, Loss: 0.0002
2025-10-09 15:27:07,491 [INFO] Época 12/30, Batch 1900/3348, Loss: 0.0004
2025-10-09 15:27:07,762 [INFO] Época 12/30, Batch 1950/3348, Loss: 0.0003
2025-10-09 15:27:08,024 [INFO] Época 12/30, Batch 2000/3348, Loss: 0.0004
2025-10-09 15:27:08,300 [INFO] Época 12/30, Batch 2050/3348, Loss: 0.0011
2025-10-09 15:27:08,567 [INFO] Época 12/30, Batch 2100/3348, Loss: 0.0005
2025-10-09 15:27:08,825 [INFO] Época 12/30, Batch 2150/3348, Loss: 0.0002
2025-10-09 15:27:09,081 [INFO] Época 12/30, Batch 2200/3348, Loss: 0.0004
2025-10-09 15:27:09,337 [INFO] Época 12/30, Batch 2250/3348, Loss: 0.0003
2025-10-09 15:27:09,594 [INFO] Época 12/30, Batch 2300/3348, Loss: 0.0004
2025-10-09 15:27:09,852 [INFO] Época 12/30, Batch 2350/3348, Loss: 0.0004
2025-10-09 15:27:10,108 [INFO] Época 12/30, Batch 2400/3348, Loss: 0.0002
2025-10-09 15:27:10,363 [INFO] Época 12/30, Batch 2450/3348, Loss: 0.0004
2025-10-09 15:27:10,619 [INFO] Época 12/30, Batch 2500/3348, Loss: 0.0003
2025-10-09 15:27:10,870 [INFO] Época 12/30, Batch 2550/3348, Loss: 0.0002
2025-10-09 15:27:11,121 [INFO] Época 12/30, Batch 2600/3348, Loss: 0.0004
2025-10-09 15:27:11,373 [INFO] Época 12/30, Batch 2650/3348, Loss: 0.0003
2025-10-09 15:27:11,624 [INFO] Época 12/30, Batch 2700/3348, Loss: 0.0002
2025-10-09 15:27:11,875 [INFO] Época 12/30, Batch 2750/3348, Loss: 0.0003
2025-10-09 15:27:12,127 [INFO] Época 12/30, Batch 2800/3348, Loss: 0.0004
2025-10-09 15:27:12,378 [INFO] Época 12/30, Batch 2850/3348, Loss: 0.0003
2025-10-09 15:27:12,641 [INFO] Época 12/30, Batch 2900/3348, Loss: 0.0003
2025-10-09 15:27:12,917 [INFO] Época 12/30, Batch 2950/3348, Loss: 0.0002
2025-10-09 15:27:13,191 [INFO] Época 12/30, Batch 3000/3348, Loss: 0.0004
2025-10-09 15:27:13,465 [INFO] Época 12/30, Batch 3050/3348, Loss: 0.0003
2025-10-09 15:27:13,741 [INFO] Época 12/30, Batch 3100/3348, Loss: 0.0004
2025-10-09 15:27:14,006 [INFO] Época 12/30, Batch 3150/3348, Loss: 0.0004
2025-10-09 15:27:14,255 [INFO] Época 12/30, Batch 3200/3348, Loss: 0.0002
2025-10-09 15:27:14,504 [INFO] Época 12/30, Batch 3250/3348, Loss: 0.0003
2025-10-09 15:27:14,755 [INFO] Época 12/30, Batch 3300/3348, Loss: 0.0003
2025-10-09 15:27:16,333 [INFO] [12/30] Train Loss: 0.0047 | Val Loss: 0.0004 | Tempo: 18.78s
2025-10-09 15:27:16,783 [INFO] Época 13/30, Batch 50/3348, Loss: 0.0004
2025-10-09 15:27:17,053 [INFO] Época 13/30, Batch 100/3348, Loss: 0.0003
2025-10-09 15:27:17,319 [INFO] Época 13/30, Batch 150/3348, Loss: 0.0003
2025-10-09 15:27:17,583 [INFO] Época 13/30, Batch 200/3348, Loss: 0.0004
2025-10-09 15:27:17,848 [INFO] Época 13/30, Batch 250/3348, Loss: 0.0004
2025-10-09 15:27:18,114 [INFO] Época 13/30, Batch 300/3348, Loss: 0.0004
2025-10-09 15:27:18,379 [INFO] Época 13/30, Batch 350/3348, Loss: 0.0137
2025-10-09 15:27:18,643 [INFO] Época 13/30, Batch 400/3348, Loss: 0.0004
2025-10-09 15:27:18,906 [INFO] Época 13/30, Batch 450/3348, Loss: 0.0003
2025-10-09 15:27:19,168 [INFO] Época 13/30, Batch 500/3348, Loss: 0.0003
2025-10-09 15:27:19,430 [INFO] Época 13/30, Batch 550/3348, Loss: 0.0003
2025-10-09 15:27:19,696 [INFO] Época 13/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:27:19,964 [INFO] Época 13/30, Batch 650/3348, Loss: 0.0003
2025-10-09 15:27:20,234 [INFO] Época 13/30, Batch 700/3348, Loss: 0.0003
2025-10-09 15:27:20,502 [INFO] Época 13/30, Batch 750/3348, Loss: 0.0004
2025-10-09 15:27:20,770 [INFO] Época 13/30, Batch 800/3348, Loss: 0.0003
2025-10-09 15:27:21,039 [INFO] Época 13/30, Batch 850/3348, Loss: 0.0002
2025-10-09 15:27:21,305 [INFO] Época 13/30, Batch 900/3348, Loss: 0.0003
2025-10-09 15:27:21,569 [INFO] Época 13/30, Batch 950/3348, Loss: 0.0003
2025-10-09 15:27:21,833 [INFO] Época 13/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:27:22,097 [INFO] Época 13/30, Batch 1050/3348, Loss: 0.0003
2025-10-09 15:27:22,361 [INFO] Época 13/30, Batch 1100/3348, Loss: 0.0006
2025-10-09 15:27:22,624 [INFO] Época 13/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:27:22,888 [INFO] Época 13/30, Batch 1200/3348, Loss: 0.0002
2025-10-09 15:27:23,152 [INFO] Época 13/30, Batch 1250/3348, Loss: 0.0004
2025-10-09 15:27:23,417 [INFO] Época 13/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:27:23,684 [INFO] Época 13/30, Batch 1350/3348, Loss: 0.0003
2025-10-09 15:27:23,945 [INFO] Época 13/30, Batch 1400/3348, Loss: 0.0003
2025-10-09 15:27:24,203 [INFO] Época 13/30, Batch 1450/3348, Loss: 0.0003
2025-10-09 15:27:24,460 [INFO] Época 13/30, Batch 1500/3348, Loss: 0.0005
2025-10-09 15:27:24,718 [INFO] Época 13/30, Batch 1550/3348, Loss: 0.0003
2025-10-09 15:27:24,975 [INFO] Época 13/30, Batch 1600/3348, Loss: 0.0003
2025-10-09 15:27:25,235 [INFO] Época 13/30, Batch 1650/3348, Loss: 0.0003
2025-10-09 15:27:25,501 [INFO] Época 13/30, Batch 1700/3348, Loss: 0.0003
2025-10-09 15:27:25,767 [INFO] Época 13/30, Batch 1750/3348, Loss: 0.0003
2025-10-09 15:27:26,033 [INFO] Época 13/30, Batch 1800/3348, Loss: 0.0002
2025-10-09 15:27:26,300 [INFO] Época 13/30, Batch 1850/3348, Loss: 0.0002
2025-10-09 15:27:26,566 [INFO] Época 13/30, Batch 1900/3348, Loss: 0.0002
2025-10-09 15:27:26,825 [INFO] Época 13/30, Batch 1950/3348, Loss: 0.0004
2025-10-09 15:27:27,082 [INFO] Época 13/30, Batch 2000/3348, Loss: 0.0004
2025-10-09 15:27:27,339 [INFO] Época 13/30, Batch 2050/3348, Loss: 0.0003
2025-10-09 15:27:27,596 [INFO] Época 13/30, Batch 2100/3348, Loss: 0.0004
2025-10-09 15:27:27,855 [INFO] Época 13/30, Batch 2150/3348, Loss: 0.0003
2025-10-09 15:27:28,110 [INFO] Época 13/30, Batch 2200/3348, Loss: 0.0003
2025-10-09 15:27:28,365 [INFO] Época 13/30, Batch 2250/3348, Loss: 0.0003
2025-10-09 15:27:28,621 [INFO] Época 13/30, Batch 2300/3348, Loss: 0.0004
2025-10-09 15:27:28,879 [INFO] Época 13/30, Batch 2350/3348, Loss: 0.0002
2025-10-09 15:27:29,140 [INFO] Época 13/30, Batch 2400/3348, Loss: 0.0002
